,stadium,full_team_name,team,team_abbr,x,y,d_wall,segment,spray_angle_stadia,fence_height,orientation,spray_angle,team_abv
631,Citi Field,New York Mets,mets,NYM,59.53314937824544,397.09143829233636,401.52933422101165,outfield_outer,6.4,8.0,NNE,8.526452232144003,NYM
632,Citi Field,New York Mets,mets,NYM,71.9932664787997,389.3517840004396,395.95181793068264,outfield_outer,7.9,8.0,NNE,10.475979961836062,NYM
633,Citi Field,New York Mets,mets,NYM,84.45528705001182,381.61509731331273,390.8487917445173,outfield_outer,9.4,8.0,NNE,12.478998351207881,NYM
634,Citi Field,New York Mets,mets,NYM,96.90928908219846,373.8655107858362,386.22121959515806,outfield_outer,10.9,8.0,NNE,14.53175445741411,NYM
635,Citi Field,New York Mets,mets,NYM,109.34945738355485,366.0937557532775,382.07583256680635,outfield_outer,12.5,8.0,NNE,16.630490619859458,NYM
636,Citi Field,New York Mets,mets,NYM,121.78947268736394,358.32175717148914,378.45363959133726,outfield_outer,14.1,8.0,NNE,18.77231056289654,NYM
637,Citi Field,New York Mets,mets,NYM,134.2628015846001,350.60352105993104,375.43218944167165,outfield_outer,15.7,8.0,NNE,20.95422508388728,NYM
638,Citi Field,New York Mets,mets,NYM,147.2917257785998,344.0392561241054,374.24305235670846,outfield_outer,17.4,8.0,NNE,23.17696625677452,NYM
639,Citi Field,New York Mets,mets,NYM,161.51162270130953,340.44021598700704,376.809693252297,outfield_outer,19.0,8.0,NNE,25.380594675830107,NYM
640,Citi Field,New York Mets,mets,NYM,175.72771907291659,336.8263555242706,379.91081193660733,outfield_outer,20.7,8.0,NNE,27.551772553852587,NYM
641,Citi Field,New York Mets,mets,NYM,187.114684448988,328.39006554984473,377.9575905948651,outfield_outer,22.3,8.0,NNE,29.674230244392298,NYM
642,Citi Field,New York Mets,mets,NYM,195.50143540944705,316.3558999493115,371.88958936745325,outfield_outer,23.8,8.0,NNE,31.71521193656951,NYM
643,Citi Field,New York Mets,mets,NYM,203.86657893721497,304.3067608116118,366.284297620331,outfield_outer,25.4,8.0,NNE,33.81962251004556,NYM
644,Citi Field,New York Mets,mets,NYM,212.2307582139488,292.25690651349623,361.186924094583,outfield_outer,27.0,8.0,NNE,35.98635616178823,NYM
645,Citi Field,New York Mets,mets,NYM,220.53937463099376,280.16878749585413,356.5559777223303,outfield_outer,28.7,8.0,NNE,38.20862233851633,NYM
646,Citi Field,New York Mets,mets,NYM,225.01629353174397,266.41136065416936,348.722447571661,outfield_outer,30.1,8.0,NNE,40.18509625936631,NYM
647,Citi Field,New York Mets,mets,NYM,229.2968919481884,252.70384324425237,341.22763230359124,outfield_outer,31.7,8.0,NNE,42.219782731909525,NYM
648,Citi Field,New York Mets,mets,NYM,237.75944315246616,240.72297684418322,338.3446532589158,outfield_outer,33.5,8.0,NNE,44.64513680181718,NYM
649,Nationals Park,Washington Nationals,nationals,WAS,238.4904478471097,246.25250863759123,342.80897264310613,outfield_outer,33.1,8.0,NNE,44.08261623505826,WSH
650,Nationals Park,Washington Nationals,nationals,WAS,231.5587477618192,259.1017540831779,347.4955721070434,outfield_outer,31.3,8.0,NNE,41.787099097679864,WSH
651,Nationals Park,Washington Nationals,nationals,WAS,224.62052472861785,271.9469546393163,352.7173461384597,outfield_outer,29.7,8.0,NNE,39.55574716474625,WSH
652,Nationals Park,Washington Nationals,nationals,WAS,217.69220870717038,284.79776814166325,358.4685013641768,outfield_outer,28.0,8.0,NNE,37.393381204089486,WSH
653,Nationals Park,Washington Nationals,nationals,WAS,210.71211909700085,297.62098566892655,364.6612787846991,outfield_outer,26.5,8.0,NNE,35.29803997384323,WSH
654,Nationals Park,Washington Nationals,nationals,WAS,203.71969091878637,310.4372836329357,371.3125631290188,outfield_outer,25.0,8.0,NNE,33.27427178612548,WSH
655,Nationals Park,Washington Nationals,nationals,WAS,192.2989892584988,318.9944740929657,372.4733222281671,outfield_outer,23.3,12.0,NNE,31.08277424129088,WSH
656,Nationals Park,Washington Nationals,nationals,WAS,178.92104639611162,324.83861745106543,370.854241220185,outfield_outer,21.6,12.0,NNE,28.845964446369745,WSH
657,Nationals Park,Washington Nationals,nationals,WAS,165.64874764381403,330.91821381208223,370.0626593275022,outfield_outer,19.9,12.0,NNE,26.591312948193604,WSH
658,Nationals Park,Washington Nationals,nationals,WAS,152.3416270901773,336.9242368650012,369.7646720977358,outfield_outer,18.2,12.0,NNE,24.33029263392047,WSH
659,Nationals Park,Washington Nationals,nationals,WAS,139.04059153168083,342.9440832594876,370.0580094203747,outfield_outer,16.6,12.0,NNE,22.069220558338863,WSH
660,Nationals Park,Washington Nationals,nationals,WAS,125.73706031714593,348.9583859045133,370.9201577567345,outfield_outer,14.9,12.0,NNE,19.81516025182068,WSH
661,Nationals Park,Washington Nationals,nationals,WAS,112.34761468039802,354.76482758117953,372.1291031524936,outfield_outer,13.2,12.0,NNE,17.57205424023677,WSH
662,Nationals Park,Washington Nationals,nationals,WAS,99.01011350658308,360.7020542615118,374.04408099188134,outfield_outer,11.5,12.0,NNE,15.349230014008036,WSH
663,Nationals Park,Washington Nationals,nationals,WAS,85.69862157900504,366.6969400112661,376.57787979934193,outfield_outer,9.9,12.0,NNE,13.154173559367907,WSH
664,Nationals Park,Washington Nationals,nationals,WAS,72.37242520383278,372.6592304132474,379.621745876179,outfield_outer,8.2,12.0,NNE,10.990341556353524,WSH
665,Nationals Park,Washington Nationals,nationals,WAS,59.018396369765,378.5601388633116,383.1330706768452,outfield_outer,6.6,12.0,NNE,8.86121116153709,WSH
666,Nationals Park,Washington Nationals,nationals,WAS,45.715006961489884,384.5748434131018,387.2824189757403,outfield_outer,5.1,12.0,NNE,6.779027215880397,WSH
667,Nationals Park,Washington Nationals,nationals,WAS,32.44344337350866,390.65834397779315,392.00321266209266,outfield_outer,3.6,8.0,NNE,4.747412829371063,WSH
668,Nationals Park,Washington Nationals,nationals,WAS,19.115837308032827,396.6190535247538,397.0794490462314,outfield_outer,2.1,8.0,NNE,2.7593477798182624,WSH
669,Nationals Park,Washington Nationals,nationals,WAS,5.784688433825862,402.5720120971336,402.6135709886232,outfield_outer,0.6,8.0,NNE,0.8232450702178591,WSH
670,Nationals Park,Washington Nationals,nationals,WAS,-7.573156060086943,408.41995144661325,408.4901583053922,outfield_outer,-0.8,8.0,NNE,-1.0622893386738295,WSH
671,Nationals Park,Washington Nationals,nationals,WAS,-21.16625122167787,405.87022444378647,406.4217628041451,outfield_outer,-2.2,8.0,NNE,-2.9852873475825787,WSH
672,Nationals Park,Washington Nationals,nationals,WAS,-33.986221482810045,398.8840967477549,400.32934677456626,outfield_outer,-3.7,8.0,NNE,-4.870024563007173,WSH
673,Nationals Park,Washington Nationals,nationals,WAS,-46.778161801779405,391.84686803732114,394.6291479505933,outfield_outer,-5.1,8.0,NNE,-6.807677162886086,WSH
674,Nationals Park,Washington Nationals,nationals,WAS,-59.5069672980046,384.697331939112,389.27254765533763,outfield_outer,-6.6,8.0,NNE,-8.793116211063921,WSH
675,Nationals Park,Washington Nationals,nationals,WAS,-72.33060422534824,377.7180523227004,384.5811271475216,outfield_outer,-8.1,8.0,NNE,-10.840541837795168,WSH
676,Nationals Park,Washington Nationals,nationals,WAS,-85.12854403353901,370.6920583850743,380.3412561884833,outfield_outer,-9.7,8.0,NNE,-12.93358681178251,WSH
677,Nationals Park,Washington Nationals,nationals,WAS,-98.23395362033823,372.3133107600546,385.05468574346133,outfield_outer,-11.1,8.0,NNE,-14.780511496411675,WSH
678,Nationals Park,Washington Nationals,nationals,WAS,-111.21520257251218,365.6769499751956,382.2151920403042,outfield_outer,-12.7,8.0,NNE,-16.91635833977133,WSH
679,Nationals Park,Washington Nationals,nationals,WAS,-124.0154677455691,358.6551359578432,379.4908994812541,outfield_outer,-14.3,8.0,NNE,-19.074318386860913,WSH
680,Nationals Park,Washington Nationals,nationals,WAS,-136.78974035251557,351.5858870541789,377.2586235480674,outfield_outer,-15.9,8.0,NNE,-21.259266631194066,WSH
681,Nationals Park,Washington Nationals,nationals,WAS,-149.60836190366697,344.5978837198304,375.67321359884625,outfield_outer,-17.6,8.0,NNE,-23.468241843268807,WSH
682,Nationals Park,Washington Nationals,nationals,WAS,-162.336640130568,337.4463386812281,374.4639050939992,outfield_outer,-19.3,8.0,NNE,-25.69099486855597,WSH
683,Nationals Park,Washington Nationals,nationals,WAS,-175.13792909455915,330.42687930324587,373.97221390580967,outfield_outer,-20.9,8.0,NNE,-27.925171263345096,WSH
684,Nationals Park,Washington Nationals,nationals,WAS,-187.24395617768542,322.6193535595574,373.0194987078526,outfield_outer,-22.6,8.0,NNE,-30.130306018895674,WSH
685,Nationals Park,Washington Nationals,nationals,WAS,-197.74423430090116,312.78565729241666,370.050874349864,outfield_outer,-24.2,8.0,NNE,-32.30122366411517,WSH
686,Nationals Park,Washington Nationals,nationals,WAS,-206.22835613301635,301.004588551783,364.8751803049289,outfield_outer,-25.8,8.0,NNE,-34.41635293572995,WSH
687,Nationals Park,Washington Nationals,nationals,WAS,-214.03104459790973,288.6651704582264,359.35618637690004,outfield_outer,-27.4,8.0,NNE,-36.555118835989916,WSH
688,Nationals Park,Washington Nationals,nationals,WAS,-221.70642378596884,276.2456829250085,354.2109762312116,outfield_outer,-29.1,8.0,NNE,-38.74947310874777,WSH
689,Nationals Park,Washington Nationals,nationals,WAS,-229.4487517196289,263.86827701405946,349.67584600607506,outfield_outer,-30.8,8.0,NNE,-41.00884901518996,WSH
690,Nationals Park,Washington Nationals,nationals,WAS,-237.09271499374168,251.4295261498214,345.58611390365115,outfield_outer,-32.5,8.0,NNE,-43.31900577240911,WSH
691,Nationals Park,Washington Nationals,nationals,WAS,-244.8151590139626,239.0398278055343,342.1615135580436,outfield_outer,-34.3,8.0,NNE,-45.68385445919068,WSH
692,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,232.24058568991248,224.3626151968978,322.9152717658067,outfield_outer,34.5,21.0,NNE,45.98845053867134,BAL
693,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,224.16728928642553,236.51861442122205,325.8711839880272,outfield_outer,32.6,21.0,NNE,43.464226264387484,BAL
694,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,215.97015794273406,248.59140103231434,329.30349799086315,outfield_outer,30.7,21.0,NNE,40.98331672908486,BAL
695,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,207.65421792493117,260.58145598671945,333.2010945752931,outfield_outer,28.9,21.0,NNE,38.55091851697028,BAL
696,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,199.524538920242,272.69998399019477,337.89839138354546,outfield_outer,27.1,21.0,NNE,36.19156042253504,BAL
697,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,191.42060595170733,284.8357742051504,343.1810989112982,outfield_outer,25.4,21.0,NNE,33.90262029682529,BAL
698,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,183.2435470296402,296.92248072485955,348.91425463544556,outfield_outer,23.8,21.0,NNE,31.680507973060447,BAL
699,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,175.07418571014625,309.01429467342876,355.1630679203392,outfield_outer,22.2,7.0,NNE,29.534022205091144,BAL
700,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,166.88269977106296,321.0909209666564,361.869057823537,outfield_outer,20.6,7.0,NNE,27.46255032071676,BAL
701,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,158.8211828382608,333.25369659844966,369.1641835480195,outfield_outer,19.1,7.0,NNE,25.481414008675728,BAL
702,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,150.63635420869412,345.33518734471244,376.75947609541925,outfield_outer,17.7,7.0,NNE,23.566989418770728,BAL
703,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,142.43049055815646,357.40238021227503,384.7374507661513,outfield_outer,16.3,7.0,NNE,21.72806234634173,BAL
704,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,132.84131994991984,367.94465973641616,391.19060432809994,outfield_outer,14.9,7.0,NNE,19.851414311681697,BAL
705,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,118.958794357575,372.21307267060644,390.7604972638636,outfield_outer,13.3,7.0,NNE,17.72380939612231,BAL
706,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,104.84148091004832,375.9039724555424,390.25060234068724,outfield_outer,11.7,7.0,NNE,15.584049851167798,BAL
707,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,90.75957326887611,379.7318457349891,390.42742578519005,outfield_outer,10.1,7.0,NNE,13.442068419666342,BAL
708,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,76.69684008032355,383.6266216139361,391.2183406861555,outfield_outer,8.5,7.0,NNE,11.30584183242308,BAL
709,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,62.59379462662035,387.3743945559712,392.3989101454855,outfield_outer,6.9,7.0,NNE,9.178787997779416,BAL
710,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,48.507062708603826,391.1842480126365,394.1802265789449,outfield_outer,5.3,7.0,NNE,7.0686262684116565,BAL
711,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,34.42401070322241,395.0042423231252,396.5014047467698,outfield_outer,3.7,7.0,NNE,4.980655166456118,BAL
712,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,20.333229758232807,398.7991020912,399.3171221737786,outfield_outer,2.2,7.0,NNE,2.9187636107236705,BAL
713,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,6.259950237820865,402.6581633169851,402.7068207304016,outfield_outer,0.7,7.0,NNE,0.8906806547924395,BAL
714,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,-7.85446242263412,406.36399848291927,406.4398994229954,outfield_outer,-0.8,7.0,NNE,-1.107311470837452,BAL
715,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,-21.93522997324407,410.1925310574435,410.77861050606185,outfield_outer,-2.3,7.0,NNE,-3.0610020133628137,BAL
716,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,-35.603331075604665,409.42948021355875,410.97456910571,outfield_outer,-3.7,7.0,NNE,-4.969847337356166,BAL
717,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,-47.87816787544788,401.55846780844496,404.4026731214514,outfield_outer,-5.1,7.0,NNE,-6.7993274727140465,BAL
718,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,-60.02555714590197,393.47181853821803,398.02404386474984,outfield_outer,-6.5,7.0,NNE,-8.673804781487808,BAL
719,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,-72.18717221225518,385.40654683849647,392.10865098589187,outfield_outer,-8.0,7.0,NNE,-10.608660443273285,BAL
720,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,-84.34661881943487,377.33801874499073,386.65014224317315,outfield_outer,-9.5,7.0,NNE,-12.600228295044042,BAL
721,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,-96.52002217891864,369.2906352864486,381.69580557256296,outfield_outer,-11.0,7.0,NNE,-14.647502910007072,BAL
722,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,-108.68296129821084,361.22743318677584,377.22307003052583,outfield_outer,-12.6,7.0,NNE,-16.745032181707764,BAL
723,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,-120.83501712577073,353.1481278265788,373.24884668435743,outfield_outer,-14.2,7.0,NNE,-18.889164153213983,BAL
724,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,-132.9636028675166,345.03437254015347,369.7675457928779,outfield_outer,-15.8,7.0,NNE,-21.074834514944506,BAL
725,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,-145.13041952095324,336.9769888678174,366.9009807792138,outfield_outer,-17.5,7.0,NNE,-23.30074586099467,BAL
726,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,-157.2375605382909,328.8318386906736,364.4914657172673,outfield_outer,-19.2,7.0,NNE,-25.555733484130116,BAL
727,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,-169.4318716662981,320.8168482489012,362.80932906514875,outfield_outer,-20.9,7.0,NNE,-27.83972041042371,BAL
728,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,-181.5634552383659,312.7066118755674,361.59468108476216,outfield_outer,-22.6,7.0,NNE,-30.14027207939455,BAL
729,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,-193.72668532866118,304.6439265874142,361.0234765427699,outfield_outer,-24.3,7.0,NNE,-32.452764488334715,BAL
730,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,-205.89370832437598,296.5873091692436,361.04882092012946,outfield_outer,-26.1,7.0,NNE,-34.76874618890451,BAL
731,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,-218.04498534824927,288.50654590413376,361.63468122547687,outfield_outer,-27.8,7.0,NNE,-37.08094386121874,BAL
732,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,-226.2637485869714,277.1986192987183,357.8188905937527,outfield_outer,-29.4,7.0,NNE,-39.223089221898256,BAL
733,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,-231.89372801066185,263.73576020829233,351.1854955765239,outfield_outer,-31.0,7.0,NNE,-41.32404809134285,BAL
734,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,-237.43834036580859,250.23742877176252,344.95758613773444,outfield_outer,-32.6,7.0,NNE,-43.49661293671751,BAL
735,Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,-242.89758497491383,236.70425687041148,339.1579897440413,outfield_outer,-34.3,7.0,NNE,-45.73984669734659,BAL
736,PETCO Park,San Diego Padres,padres,SD,240.9989087903077,216.26683561738483,323.8083047515551,outfield_outer,36.1,11.0,N,48.09593283056157,SD
737,PETCO Park,San Diego Padres,padres,SD,231.38391644218754,227.13077344675742,324.23279450827835,outfield_outer,34.1,11.0,N,45.531455501602714,SD
738,PETCO Park,San Diego Padres,padres,SD,223.85682122947958,238.59303189444032,327.1674055885589,outfield_outer,32.4,7.0,N,43.174857085798095,SD
739,PETCO Park,San Diego Padres,padres,SD,223.5115819075664,253.122639474987,337.6810593764581,outfield_outer,31.1,7.0,N,41.44504969014492,SD
740,PETCO Park,San Diego Padres,padres,SD,223.12945968470754,267.65134763787756,348.4594663250828,outfield_outer,29.9,7.0,N,39.816518856335364,SD
741,PETCO Park,San Diego Padres,padres,SD,215.27808160000708,278.9716048518069,352.37736693915514,outfield_outer,28.2,7.0,N,37.65681475303383,SD
742,PETCO Park,San Diego Padres,padres,SD,204.99768352878863,289.2450013112119,354.52323060089077,outfield_outer,26.5,7.0,N,35.32648622289928,SD
743,PETCO Park,San Diego Padres,padres,SD,194.74580560151463,299.5467926584864,357.2872930729124,outfield_outer,24.8,7.0,N,33.029298268070775,SD
744,PETCO Park,San Diego Padres,padres,SD,184.47349974295713,309.8282789896974,360.58845595655526,outfield_outer,23.1,7.0,N,30.769806529043247,SD
745,PETCO Park,San Diego Padres,padres,SD,174.20449607206783,320.1130588979319,364.444202764585,outfield_outer,21.4,7.0,N,28.55489005343606,SD
746,PETCO Park,San Diego Padres,padres,SD,163.92759398471802,330.3899609852812,368.8221555024511,outfield_outer,19.8,7.0,N,26.3889507588012,SD
747,PETCO Park,San Diego Padres,padres,SD,153.65069189737068,340.66686307263035,373.7143919041478,outfield_outer,18.2,7.0,N,24.276763430572235,SD
748,PETCO Park,San Diego Padres,padres,SD,143.39137562292828,350.9612134015199,379.12380552439976,outfield_outer,16.7,7.0,N,22.223333347247806,SD
749,PETCO Park,San Diego Padres,padres,SD,133.11549434694783,361.23908041280913,384.98494522867287,outfield_outer,15.2,7.0,N,20.228687526117202,SD
750,PETCO Park,San Diego Padres,padres,SD,122.6035380528006,371.24945611999584,390.9703137227394,outfield_outer,13.7,7.0,N,18.27558430729599,SD
751,PETCO Park,San Diego Padres,padres,SD,110.4025630175392,379.0951128041989,394.8440584241708,outfield_outer,12.2,7.0,N,16.2369622980042,SD
752,PETCO Park,San Diego Padres,padres,SD,97.86942018675494,386.4537636341829,398.6539035739102,outfield_outer,10.7,7.0,N,14.211367316354359,SD
753,PETCO Park,San Diego Padres,padres,SD,84.47031223686055,391.78587915641225,400.78848381129364,outfield_outer,9.1,7.0,N,12.166913109092185,SD
754,PETCO Park,San Diego Padres,padres,SD,70.14953807940434,394.26433461244073,400.4563936811902,outfield_outer,7.6,7.0,N,10.088782501993968,SD
755,PETCO Park,San Diego Padres,padres,SD,55.844014707742076,396.8293663543179,400.739441507631,outfield_outer,6.0,7.0,N,8.010375867541672,SD
756,PETCO Park,San Diego Padres,padres,SD,41.385159211106895,397.8360862223938,399.98285326208753,outfield_outer,4.5,7.0,N,5.9388702559864175,SD
757,PETCO Park,San Diego Padres,padres,SD,26.853343871231388,397.6267388889262,398.5324648714442,outfield_outer,2.9,7.0,N,3.863549450094069,SD
758,PETCO Park,San Diego Padres,padres,SD,12.322090069235125,397.3664959034817,397.55750020630484,outfield_outer,1.3,7.0,N,1.7761376462883145,SD
759,PETCO Park,San Diego Padres,padres,SD,-2.2100956724725203,397.1944538561205,397.2006025888472,outfield_outer,-0.2,7.0,N,-0.31880567890711015,SD
760,PETCO Park,San Diego Padres,padres,SD,-16.74168255278737,396.96063545890803,397.31351605330315,outfield_outer,-1.8,7.0,N,-2.414999236285778,SD
761,PETCO Park,San Diego Padres,padres,SD,-30.932597695647914,395.3487104572495,396.55696748438413,outfield_outer,-3.4,7.0,N,-4.4737821682961165,SD
762,PETCO Park,San Diego Padres,padres,SD,-44.60410855264068,390.92443847771534,393.4608533245624,outfield_outer,-4.9,7.0,N,-6.509244560578657,SD
763,PETCO Park,San Diego Padres,padres,SD,-59.132660074127486,390.538503161789,394.9898656159332,outfield_outer,-6.5,7.0,N,-8.609934295569968,SD
764,PETCO Park,San Diego Padres,padres,SD,-73.66000726522493,390.1165705648903,397.0097420714308,outfield_outer,-8.0,7.0,N,-10.692443849097174,SD
765,PETCO Park,San Diego Padres,padres,SD,-86.88027531511153,384.98084484439613,394.6624293442873,outfield_outer,-9.5,7.0,N,-12.717150050481866,SD
766,PETCO Park,San Diego Padres,padres,SD,-99.53952643845382,377.84137492445325,390.7329291580029,outfield_outer,-11.1,7.0,N,-14.758819409677704,SD
767,PETCO Park,San Diego Padres,padres,SD,-112.19481877750277,370.69490916299856,387.30142400962126,outfield_outer,-12.6,7.0,N,-16.83900652808227,SD
768,PETCO Park,San Diego Padres,padres,SD,-123.50056745045534,361.7077883695447,382.2105628155399,outfield_outer,-14.1,7.0,N,-18.85182395832279,SD
769,PETCO Park,San Diego Padres,padres,SD,-133.78993334928714,351.4433791807129,376.04812861595923,outfield_outer,-15.6,7.0,N,-20.841179746245512,SD
770,PETCO Park,San Diego Padres,padres,SD,-144.06683543663624,341.16647709336377,370.33743824385823,outfield_outer,-17.2,7.0,N,-22.893226539379313,SD
771,PETCO Park,San Diego Padres,padres,SD,-154.34373752398554,330.88957500601447,365.1162830668249,outfield_outer,-18.8,7.0,N,-25.006740573930003,SD
772,PETCO Park,San Diego Padres,padres,SD,-164.6243076622801,320.61635041116756,360.41088610676235,outfield_outer,-20.4,7.0,N,-27.17877473590814,SD
773,PETCO Park,San Diego Padres,padres,SD,-174.90456195446947,310.34283750513646,356.23627353657344,outfield_outer,-22.1,7.0,N,-29.404954754198066,SD
774,PETCO Park,San Diego Padres,padres,SD,-185.1744112848622,300.05890124513786,352.5973720990199,outfield_outer,-23.8,7.0,N,-31.679850461936727,SD
775,PETCO Park,San Diego Padres,padres,SD,-195.4526841756524,289.7833704391112,349.53705602484905,outfield_outer,-25.5,7.0,N,-33.998822167091156,SD
776,PETCO Park,San Diego Padres,padres,SD,-205.7331676887381,279.51005102603455,347.061961199753,outfield_outer,-27.3,7.0,N,-36.354899148926286,SD
777,PETCO Park,San Diego Padres,padres,SD,-216.0136512018238,269.23673161295784,345.1815683885382,outfield_outer,-29.1,7.0,N,-38.74072210587577,SD
778,PETCO Park,San Diego Padres,padres,SD,-226.29413471490955,258.9634121998812,343.9056327898326,outfield_outer,-30.9,4.0,N,-41.14845472554995,SD
779,PETCO Park,San Diego Padres,padres,SD,-236.16907680195337,248.3211297585198,342.69405644398705,outfield_outer,-32.7,4.0,N,-43.563200280921336,SD
780,PETCO Park,San Diego Padres,padres,SD,-244.2415420227416,236.2357796415902,339.79593057085987,outfield_outer,-34.5,4.0,N,-45.95457981882575,SD
781,Citizens Bank Park,Philadelphia Phillies,phillies,PHI,242.5938368894719,231.12210030583557,335.0659561139216,outfield_outer,34.8,13.0,NNE,46.38723145747322,PHI
782,Citizens Bank Park,Philadelphia Phillies,phillies,PHI,232.5869650366744,241.2154539337437,335.08445431179473,outfield_outer,33.0,13.0,NNE,43.956693052149085,PHI
783,Citizens Bank Park,Philadelphia Phillies,phillies,PHI,222.571498173019,251.30475687645315,335.69651864104196,outfield_outer,31.1,13.0,NNE,41.530146175723516,PHI
784,Citizens Bank Park,Philadelphia Phillies,phillies,PHI,212.69841129677923,261.5308219870953,337.10381934564253,outfield_outer,29.3,13.0,NNE,39.120850524553894,PHI
785,Citizens Bank Park,Philadelphia Phillies,phillies,PHI,202.72158721731472,271.6588102783601,338.9609876162172,outfield_outer,27.5,13.0,NNE,36.73162529560997,PHI
786,Citizens Bank Park,Philadelphia Phillies,phillies,PHI,192.74253996600967,281.78434397399036,341.39728062976855,outfield_outer,25.8,13.0,NNE,34.372411708853164,PHI
787,Citizens Bank Park,Philadelphia Phillies,phillies,PHI,182.632598665112,291.7794158832321,344.22360992286974,outfield_outer,24.0,13.0,NNE,32.0435588228543,PHI
788,Citizens Bank Park,Philadelphia Phillies,phillies,PHI,172.6626697797088,301.91412758029225,347.7995657962007,outfield_outer,22.3,13.0,NNE,29.764950364274373,PHI
789,Citizens Bank Park,Philadelphia Phillies,phillies,PHI,162.6139428714079,311.97070147587965,351.8082048439717,outfield_outer,20.6,13.0,NNE,27.53066509761038,PHI
790,Citizens Bank Park,Philadelphia Phillies,phillies,PHI,152.58282295957935,322.0429522066894,356.36102610739346,outfield_outer,19.0,13.0,NNE,25.35143030394663,PHI
791,Citizens Bank Park,Philadelphia Phillies,phillies,PHI,142.53155176618463,332.0951590138158,361.389592945464,outfield_outer,17.4,13.0,NNE,23.228471953083254,PHI
792,Citizens Bank Park,Philadelphia Phillies,phillies,PHI,132.48392331448196,342.15306850803336,366.90695309064466,outfield_outer,15.9,13.0,NNE,21.16673170429682,PHI
793,Citizens Bank Park,Philadelphia Phillies,phillies,PHI,122.48007910632354,352.25423875979305,372.9402344909068,outfield_outer,14.4,13.0,NNE,19.172748990578977,PHI
794,Citizens Bank Park,Philadelphia Phillies,phillies,PHI,112.42613224538403,362.30573031432,379.3482271347124,outfield_outer,12.9,13.0,NNE,17.23950088743392,PHI
795,Citizens Bank Park,Philadelphia Phillies,phillies,PHI,102.42008052682613,372.4049524007419,386.2322118463456,outfield_outer,11.5,13.0,NNE,15.37749832010903,PHI
796,Citizens Bank Park,Philadelphia Phillies,phillies,PHI,92.34963922097825,382.4397395719198,393.4318368765836,outfield_outer,10.2,13.0,NNE,13.575615473664927,PHI
797,Citizens Bank Park,Philadelphia Phillies,phillies,PHI,82.32789997252688,392.52342119747266,401.06423338719065,outfield_outer,8.9,13.0,NNE,11.845515936466896,PHI
798,Citizens Bank Park,Philadelphia Phillies,phillies,PHI,70.45108171394834,399.7845968901926,405.9446745867215,outfield_outer,7.5,6.0,NNE,9.994199743589988,PHI
799,Citizens Bank Park,Philadelphia Phillies,phillies,PHI,56.34550857645217,401.5566640255194,405.4905310362289,outfield_outer,6.0,6.0,NNE,7.987462714709609,PHI
